"symbol","company","sector","industry","market_cap","enterprise_value","trailing_pe","forward_pe","peg_ratio","price_to_book","price_to_sales","ev_to_revenue","ev_to_ebitda","dividend_yield","dividend_rate","payout_ratio","five_year_avg_dividend_yield","ex_dividend_date","revenue","revenue_growth","gross_margins","operating_margins","profit_margins","ebitda","return_on_equity","return_on_assets","debt_to_equity","total_cash","total_debt","free_cashflow","operating_cashflow","current_ratio","earnings_growth","current_price","previous_close","fifty_two_week_high","fifty_two_week_low","fifty_day_average","two_hundred_day_average","beta","average_volume","shares_outstanding","float_shares","data_quality"
"URI","United Rentals, Inc.","Industrials","Rental & Leasing Services","70331408384","85194407936","28.654161","20.867682","1.84","7.852981","4.2976723","5.206","18.736","0.7","7.88","0.1876","","1778630400","16364999680","0.072","0.38393003","0.23087","0.15319","4546999808","0.28237","0.088649996","167.473","156000000","15018999808","1870625024","5279000064","0.802","0.066","1122.67","1121.66","1143.69","701.59","990.537","889.35077","1.82","550885","62646557","62294483","0.9761904761904762"
"UNH","UnitedHealth Group Incorporated","Healthcare","Healthcare Plans","381257187328","435383173120","31.636774","20.057781","1.48","3.8945067","0.84777886","0.968","20.284","2.21","9.28","0.6657","1.65","1781481600","449713012736","0.02","0.18801","0.080469996","0.02678","21464000512","0.121759996","0.03783","73.982","31228999680","77917003776","17687500800","23153000448","0.798","0.007","419.82","427.89","427.93","234.6","384.9886","336.2365","0.65","7713671","908144404","905438134","1.0"
"UHS","Universal Health Services, Inc.","Healthcare","Medical Care Facilities","8900055040","14046465024","6.1386223","5.8155336","1.01","1.1922604","0.50112104","0.791","5.265","0.54","0.8","0.0334","0.51","1780876800","17760290816","0.096","0.44233","0.111870006","0.08563","2667874048","0.21369","0.08354","67.405","119028000","5125816832","650819008","1905976960","1.079","0.177","147.02","145.69","246.33","140.08","158.651","196.60844","1.081","968696","53287606","50328711","1.0"
"VLO","Valero Energy Corporation","Energy","Oil & Gas Refining & Marketing","79079137280","87901134848","19.453617","12.436509","4.08","3.3129323","0.6710664","0.746","9.551","1.8","4.8","0.3353","3.36","1779321600","117841002496","0.066","0.14563","0.060510002","0.03569","9203000320","0.1585","0.06487","42.664","5733000192","11491000320","4786625024","6264000000","1.576","","266.32","259.37","272.17","130.78","247.0884","203.74065","0.553","3210668","296932782","295382793","0.9761904761904762"
"VEEV","Veeva Systems Inc.","Healthcare","Health Information Services","28625758208","21416103936","31.244682","17.560993","0.77","3.9310253","8.624252","6.452","20.871","","","0.0","","","3319216128","0.163","0.75021005","0.30932","0.28370002","1026113024","0.13934","0.07298","1.411","7312718848","103067000","1259549056","1665182976","4.738","0.146","176.22","171.36","310.5","148.05","164.49","214.7529","0.949","3173573","162443291","148965371","0.9047619047619048"
"VTR","Ventas, Inc.","Real Estate","REIT - Healthcare Facilities","43414958080","56409108480","162.36363","105.47203","1.72","3.307285","7.102247","9.228","24.651","2.24","2.0","3.5635998","3.31","1782777600","6112847872","0.219","0.40493","0.13771","0.042600002","2288324096","0.0214","0.022119999","93.736","183612992","12726149120","1483115264","1720189056","0.206","0.1","89.3","89.05","91.06","61.76","85.394","79.8829","0.734","4286776","486169723","483685396","1.0"
"VLTO","Veralto Corporation","Industrials","Pollution & Treatment Controls","21691326464","23133327360","22.762886","18.989302","2.64","7.218635","3.878299","4.136","16.788","0.59","0.52","0.1237","","1782777600","5592999936","0.068","0.59861","0.23768999","0.17325","1378000000","0.36463","0.11322","95.542","1431000064","2872000000","768249984","1102000000","1.484","0.133","88.32","89.74","110.11","80.03","86.1276","95.2888","0.848","2281614","245599266","245073684","0.9761904761904762"
"VRSN","VeriSign, Inc.","Technology","Software - Infrastructure","22976589824","24214790144","27.930311","24.098997","3.09","-10.392246","13.65054","14.386","20.659","1.28","3.24","0.3448","","1779148800","1683200000","0.066","0.8835","0.68454003","0.49958","1172099968","","0.52069","","556400000","1794599936","807275008","1072200000","0.462","0.114","252.49","255.62","312.48","208.86","280.5158","257.8198","0.688","883134","91000000","90410320","0.9285714285714286"
"VRSK","Verisk Analytics, Inc.","Industrials","Consulting Services","23480424448","27581224960","27.3186","20.646101","1.77","80.255264","7.568715","8.891","18.289","1.12","2.0","0.282","0.63","1781481600","3102299904","0.039","0.6998","0.45004","0.2934","1508099968","","0.17999001","","525200000","4625200128","944362496","1381699968","1.018","0.048","179.21","182.18","314.8","155.94","176.056","205.29166","0.695","2379941","131021840","130615672","0.9523809523809523"
"VZ","Verizon Communications Inc.","Communication Services","Telecom Services","184142135296","377975144448","10.756098","8.373778","0.87","1.7824663","1.3233736","2.716","7.396","6.42","2.83","0.67440003","6.12","1783641600","139146002432","0.029","0.58909","0.25186002","0.12462","51101999104","0.17198","0.0508","192.045","8400999936","200921006080","19608500224","37339000832","0.64","0.043","44.1","46.54","51.68","38.39","46.9016","44.5009","0.22","24974247","4175558910","4169754883","1.0"
"VRTX","Vertex Pharmaceuticals Incorporated","Healthcare","Biotechnology","126813880320","121553674240","29.670427","23.270521","1.82","6.558894","10.379267","9.949","24.402","","","0.0","","","12218000384","0.078","0.54390997","0.38126","0.35507","4981199872","0.24197","0.12142","10.26","7246700032","1986499968","2783225088","4240600064","3.023","0.614","499.65","491.34","507.92","362.5","442.7994","442.19104","0.31","1413038","253805417","253026234","0.9047619047619048"
"VRT","Vertiv Holdings Co","Industrials","Electrical Equipment & Parts","117909880832","118674284544","76.93484","34.687325","1.52","29.794233","10.873884","10.944","49.8","0.08","0.25","0.050300002","0.07","1781481600","10843400192","0.301","0.37151","0.16364999","0.14372","2383000064","0.45097","0.111499995","76.913","2500499968","3264900096","1964749952","2577299968","1.494","1.357","306.97","303.95","379.935","110.06","324.3496","229.79034","2.037","6140253","384108816","377751815","1.0"
"VTRS","Viatris Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","18900688896","31110490112","","6.090696","0.15","1.2893231","1.2978925","2.136","7.542","2.96","0.48","9.6","4.08","1779408000","14562599936","0.081","0.39816","0.06784","-0.02036","4125199872","-0.01957","0.02306","99.675","2400199936","14609999872","2238337536","2168699904","1.603","","16.23","16.33","17.53","8.63","15.9024","13.1277","0.901","10811203","1164552654","1155329397","0.9523809523809523"
"VICI","VICI Properties Inc.","Real Estate","REIT - Diversified","29266884608","46701232128","9.308219","9.260648","","1.0307559","7.243502","11.558","11.703","6.62","1.8","0.6104","5.15","1781740800","4040432896","0.035","0.99141","1.0749099","0.7683","3990516992","0.11331","0.05381","61.853","486896000","17701677056","1285280000","2549996032","11.12","0.601","27.18","27.21","34.01","26.075","28.0592","29.0565","0.676","8661222","1076780187","1064615092","0.9761904761904762"
"V","Visa Inc.","Financial Services","Credit Services","649730719744","654409596928","29.786398","22.98545","1.48","18.326897","15.100534","15.209","21.71","0.78","2.68","0.2197","0.7","1778544000","43027001344","0.171","0.97778","0.67346","0.51679003","30143000576","0.60349","0.19193001","67.233","13912999936","23975999488","20839749632","22755999744","1.088","0.355","341.65","336.23","359.66","293.89","323.6622","328.72345","0.765","7900758","1659709932","1688174702","1.0"
"VST","Vistra Corp.","Utilities","Utilities - Independent Power Producers","54751690752","76508692480","27.153847","14.785677","0.48","17.588821","2.8157208","3.935","11.268","0.56","0.92","0.1515","1.82","1782086400","19445000192","0.434","0.38637","0.26578","0.11525","6790000128","0.42898","0.06022","355.187","658000000","19925999616","476875008","4670000128","0.896","","162.38","163.49","219.82","132.66","154.7164","169.4226","1.405","4630409","337182468","314479972","0.9761904761904762"
"VMC","Vulcan Materials Company","Basic Materials","Building Materials","39422132224","44497629184","35.955032","28.070896","2.67","4.654391","4.8896275","5.519","18.93","0.68","2.08","0.2358","0.77","1779408000","8062400000","0.074","0.27684","0.15553","0.13809","2350599936","0.13458","0.06059","61.249","140200000","5191300096","244387504","1802599936","2.589","0.297","303.82","311.35","331.09","252.35","286.0996","291.827","1.06","1171700","129754885","129370811","1.0"
"WRB","W. R. Berkley Corporation","Financial Services","Insurance - Property & Casualty","26435371008","27331450880","15.044493","14.743806","4.17","2.717358","1.7800648","1.84","10.592","0.56","0.4","0.0763","0.55","1782172800","14850791424","0.04","0.43651","0.17093","0.12639","2580321024","0.20164","0.03672","31.76","3445806080","3096750080","3222230528","3506656000","0.385","0.26","71.01","71.27","78.96","62.87","67.0884","70.1925","0.311","2167396","372276732","256603761","1.0"
"GWW","W.W. Grainger, Inc.","Industrials","Industrial Distribution","63893045248","66392043520","36.359215","26.854856","2.12","16.262573","3.476605","3.613","21.521","0.68","9.27","0.24309999","1.0","1778457600","18378000384","0.101","0.39150003","0.16723","0.09696","3084999936","0.46129","0.19511","64.034","695000000","2780999936","1152125056","2108000000","2.686","0.182","1353.29","1353.61","1390.96","906.52","1250.124","1087.4681","1.052","295242","47213119","43219361","1.0"
"WAB","Westinghouse Air Brake Technologies Corporation","Industrials","Railroads","45524430848","51968430080","38.165005","22.073492","1.37","4.105585","3.9562378","4.516","20.622","0.46","1.24","0.1499","0.52","1779408000","11507000320","0.13","0.35239","0.18983","0.10515001","2520000000","0.11305001","0.06041","62.03","521000000","6917000192","1123250048","1767000064","1.024","0.128","268.3","269.53","284.91","184.26","264.906","233.5781","0.942","988057","169677346","167578437","1.0"
"WMT","Walmart Inc.","Consumer Defensive","Discount Stores","911995830272","983456874496","40.35211","34.87767","4.4","9.672519","1.2573963","1.356","21.934","0.86","0.99","0.33540002","1.26","1787270400","725304999936","0.073","0.24976","0.042150002","0.03135","44837998592","0.24132","0.06835","74.816","10728999936","75545001984","6862249984","40891998208","0.771","0.194","114.6","115.69","135.16","94.23","124.0284","116.94215","0.599","20785606","7958079155","4374556112","1.0"
"DIS","The Walt Disney Company","Communication Services","Entertainment","171272126464","219552120832","15.7808","13.152893","2.29","1.5832223","1.7609175","2.257","11.133","1.52","1.5","0.2","1.38","1782777600","97263001600","0.065","0.3716","0.15512","0.1154","19719999488","0.1101","0.04449","41.069","5681999872","47358001152","3751375104","15792000000","0.679","-0.298","98.63","98.79","124.69","92.19","102.6082","106.6125","1.394","9331971","1736511424","1733715641","1.0"
"WBD","Warner Bros. Discovery, Inc.","Communication Services","Entertainment","68018618368","98317615104","","713.9474","216.92","2.087726","1.827966","2.642","12.964","","","0.0","","","37210001408","-0.01","0.45748","0.08590999","-0.04665","7584000000","-0.049590003","0.01391","96.318","3296000000","32465999872","18466875392","3558000128","0.729","","27.13","26.74","30.0","10.76","26.9838","25.5982","1.55","20808900","2507136702","2381203225","0.8571428571428571"
"WM","Waste Management, Inc.","Industrials","Waste Management","89699975168","112433979392","32.656433","24.154844","2.3","8.966722","3.5296886","4.424","14.674","1.58","3.54","0.49490002","1.49","1780617600","25412999168","0.035","0.40605","0.1752","0.10994001","7662000128","0.29936","0.065960005","228.408","158000000","22890999808","2136749952","6336000000","0.934","0.133","223.37","225.53","248.13","194.11","220.6386","221.3552","0.457","2206807","401575752","400387088","1.0"
"WAT","Waters Corporation","Healthcare","Diagnostics & Research","36217815040","41357815808","46.930023","22.402191","1.66","2.3679364","9.606118","10.969","36.437","","","0.0","","848966400","3770286080","0.914","0.55154","0.02841","0.11926","1135047936","0.05212","0.03313","36.634","462000000","5601999872","-502370624","389555008","1.788","","368.87","374.41","414.15","275.05","346.0368","346.8393","1.202","1027457","98185855","98002247","0.9047619047619048"
"WEC","WEC Energy Group, Inc.","Utilities","Utilities - Regulated Electric","38578950144","61289447424","23.735472","19.72997","2.64","2.8315284","3.825455","6.077","15.585","3.22","3.81","0.7275","3.26","1778716800","10084800512","0.09","0.41764","0.28952998","0.16239001","3932499968","0.11679","0.030439999","153.184","45600000","22317799424","-2067012480","3435200000","0.679","0.079","118.44","118.85","119.62","102.49","113.4372","112.2596","0.47","2072261","325725678","324823418","1.0"
"WFC","Wells Fargo & Company","Financial Services","Banks - Diversified","255556419584","280845418496","12.907265","10.558723","1.49","1.569914","3.1497679","3.461","","2.16","1.8","0.2705","2.14","1778198400","81135001600","0.057","0.0","0.29447","0.26742","","0.12028","0.01051","","461199998976","469223997440","","1179000064","","0.151","83.51","83.86","97.76","72.78","79.784","84.3155","0.93","16486149","3060189494","3051835177","0.8809523809523809"
"WELL","Welltower Inc.","Real Estate","REIT - Healthcare Facilities","160757891072","177176821760","110.014496","67.77679","3.66","3.6644354","13.661904","15.057","59.282","1.3","2.96","1.3961","2.48","1778630400","11766873088","0.383","0.39870998","0.18039","0.119619995","2988736000","0.03665","0.0074400003","44.486","4703775232","19987095552","2600212736","2952730112","1.646","1.579","227.73","227.33","228.53","148.97","212.2876","196.3507","0.78","3362184","705914450","704947347","1.0"
"WST","West Pharmaceutical Services, Inc.","Healthcare","Medical Instruments & Supplies","25057288192","24856889344","47.41711","37.11214","3.38","8.409122","7.7793508","7.717","28.574","0.25","0.88","0.115","0.25","1777420800","3220999936","0.21","0.36278","0.21695","0.16849001","869900032","0.19131","0.11214","10.734","521400000","321000000","275662496","715299968","2.71","0.561","354.68","350.85","355.12","206.8","314.5456","274.4058","1.182","854407","70647595","70161540","1.0"
"WDC","Western Digital Corporation","Technology","Computer Hardware","224691404800","223178391552","39.058117","36.0928","0.52","31.16806","19.07883","18.95","56.817","0.09","0.6","0.0269","3.23","1780617600","11777000448","0.455","0.45428002","0.37008998","0.55286","3928000000","0.85920995","0.14648","17.81","3236999936","1724000000","2075000064","3286000128","1.49","4.829","651.88","586.45","799.87","62.94","516.713","283.1563","2.2","8433244","344682131","342128036","1.0"
